3287,he escaped from a life sentence by disguising himself as a stonemason and walking away from the fortress of ham. as an exile in england he joined wellington 's special forces to suppress the chartists and while in italy he participated in the 1830 uprising. however it was n't until he defeated ledru-rollin cavaignac and lamartine that he became the ruler of his home country. he created a council of state a powerless senate and a legislative body the members of which were elected by universal male suffrage in corrupt elections. after dissolving the original legislative assembly on the forty-sixth anniversary of his uncle 's greatest victory he declared himself emperor in 1852.,paris_commune:0.0138428961219,napoleon_iii,4,napoleon_iii:5.59950465419,history
3287,he escaped from a life sentence by disguising himself as a stonemason and walking away from the fortress of ham. as an exile in england he joined wellington 's special forces to suppress the chartists and while in italy he participated in the 1830 uprising. however it was n't until he defeated ledru-rollin cavaignac and lamartine that he became the ruler of his home country. he created a council of state a powerless senate and a legislative body the members of which were elected by universal male suffrage in corrupt elections. after dissolving the original legislative assembly on the forty-sixth anniversary of his uncle 's greatest victory he declared himself emperor in 1852. who was this man who ruled france until his defeat at sedan in 1870.,paris_commune:0.00958861258893,napoleon_iii,5,napoleon_iii:6.04572227173,history
109785,prebattle intelligence had been gathered by the spy john honeyman.,allan_pinkerton:0.527364609144,battle_of_trenton,0,battle_of_chancellorsville:3.35678293411,history
109785,prebattle intelligence had been gathered by the spy john honeyman. the attacking army divided into north and south forces in order to march down both king and queen street.,benedict_arnold:0.030746545367,battle_of_trenton,1,battle_of_trenton:2.56512701573,history
109785,prebattle intelligence had been gathered by the spy john honeyman. the attacking army divided into north and south forces in order to march down both king and queen street. a defending vanguard at pennington under the command of lieutenant widerhold was forced to retreat but the rush of forces to their aid only made it easier for the attackers under john sullivan to block escape via the assunpink bridge which would lead to the annihilation of the appropriately named lossberg regiment and the death of their commander johann rall while james_monroe was shot in the shoulder.,battle_of_trenton:0.0579845411575,battle_of_trenton,2,battle_of_trenton:7.167368669,history
109785,prebattle intelligence had been gathered by the spy john honeyman. the attacking army divided into north and south forces in order to march down both king and queen street. a defending vanguard at pennington under the command of lieutenant widerhold was forced to retreat but the rush of forces to their aid only made it easier for the attackers under john sullivan to block escape via the assunpink bridge which would lead to the annihilation of the appropriately named lossberg regiment and the death of their commander johann rall while james_monroe was shot in the shoulder. fought on the day after christmas name this george_washington victory in new_jersey on the other side of the delaware_river.,battle_of_trenton:0.104342816416,battle_of_trenton,3,battle_of_trenton:7.22620696345,history
183514,in his early career this man shared power with etienne-paschal tache.,tammany_hall:0.120017053068,john_a._macdonald,0,james_a._garfield:2.67221366611,history
183514,in his early career this man shared power with etienne-paschal tache. financial mishaps involving hugh allan led to the resignation of this man who faced a metis uprising led by louis_riel after re-entering politics.,john_a._macdonald:0.438454520732,john_a._macdonald,1,john_a._macdonald:6.06888824948,history
183514,in his early career this man shared power with etienne-paschal tache. financial mishaps involving hugh allan led to the resignation of this man who faced a metis uprising led by louis_riel after re-entering politics. his rule saw the red_river_rebellion a scandal involving the pacific railway and the establishment of the mounties.,john_a._macdonald:0.685799276873,john_a._macdonald,2,john_a._macdonald:6.56244264392,history
183514,in his early career this man shared power with etienne-paschal tache. financial mishaps involving hugh allan led to the resignation of this man who faced a metis uprising led by louis_riel after re-entering politics. his rule saw the red_river_rebellion a scandal involving the pacific railway and the establishment of the mounties. name this first prime_minister_of_canada.,john_a._macdonald:0.786065673523,john_a._macdonald,3,john_a._macdonald:6.31661164648,history
165083,this insurrection led to the supreme court case of luther v. borden.,dorr_rebellion:0.81606189796,dorr_rebellion,0,dorr_rebellion:7.20613667083,history
165083,this insurrection led to the supreme court case of luther v. borden. it began with the people 's convention whose proposed constitution was much more popular than the state legislature 's proposed freemen 's constitution.,dorr_rebellion:0.574289450859,dorr_rebellion,1,dorr_rebellion:4.13348008416,history
165083,this insurrection led to the supreme court case of luther v. borden. it began with the people 's convention whose proposed constitution was much more popular than the state legislature 's proposed freemen 's constitution. following a failed attack on the providence arsenal the next year the rebels disbanded and their organizer fled the state.,dorr_rebellion:0.640031958821,dorr_rebellion,2,dorr_rebellion:4.58891692286,history
165083,this insurrection led to the supreme court case of luther v. borden. it began with the people 's convention whose proposed constitution was much more popular than the state legislature 's proposed freemen 's constitution. following a failed attack on the providence arsenal the next year the rebels disbanded and their organizer fled the state. name this uprising that began in 1841 in rhode_island.,dorr_rebellion:0.63888925339,dorr_rebellion,3,dorr_rebellion:5.54464742205,history
109789,his minister of mines and oil k.d..,teapot_dome_scandal:0.131765718239,jawaharlal_nehru,0,cecil_rhodes:3.42007563654,history
109789,his minister of mines and oil k.d.. malviya was removed from office after an investigation by judge pathak found him guily of taking kickbacks while the m.c..,teapot_dome_scandal:0.120732034821,jawaharlal_nehru,1,warren_g._harding:2.96458431532,history
109789,his minister of mines and oil k.d.. malviya was removed from office after an investigation by judge pathak found him guily of taking kickbacks while the m.c.. chagla commission removed his corrupt finance minister t.t..,teapot_dome_scandal:0.0512255763611,jawaharlal_nehru,2,warren_g._harding:3.0776322487,history
109789,his minister of mines and oil k.d.. malviya was removed from office after an investigation by judge pathak found him guily of taking kickbacks while the m.c.. chagla commission removed his corrupt finance minister t.t.. krishnamachari.,teapot_dome_scandal:0.0422165872171,jawaharlal_nehru,3,warren_g._harding:3.0776322487,history
109789,his minister of mines and oil k.d.. malviya was removed from office after an investigation by judge pathak found him guily of taking kickbacks while the m.c.. chagla commission removed his corrupt finance minister t.t.. krishnamachari. his political defeats included the election of party leader p.d..,teapot_dome_scandal:0.0180482008562,jawaharlal_nehru,4,warren_g._harding:2.75822152419,history
109789,his minister of mines and oil k.d.. malviya was removed from office after an investigation by judge pathak found him guily of taking kickbacks while the m.c.. chagla commission removed his corrupt finance minister t.t.. krishnamachari. his political defeats included the election of party leader p.d.. tandon and the election of president rajendra prasad while political victories included his selection over patel as head of government.,william_howard_taft:0.0195407751406,jawaharlal_nehru,5,jawaharlal_nehru:3.40358584462,history
109789,his minister of mines and oil k.d.. malviya was removed from office after an investigation by judge pathak found him guily of taking kickbacks while the m.c.. chagla commission removed his corrupt finance minister t.t.. krishnamachari. his political defeats included the election of party leader p.d.. tandon and the election of president rajendra prasad while political victories included his selection over patel as head of government. accomplishments in the international sphere included a water treaty with ayub khan the invasion of goa and along with josip tito founding the non-aligned_movement.,jawaharlal_nehru:0.0305543114818,jawaharlal_nehru,6,jawaharlal_nehru:4.10029737181,history
109789,his minister of mines and oil k.d.. malviya was removed from office after an investigation by judge pathak found him guily of taking kickbacks while the m.c.. chagla commission removed his corrupt finance minister t.t.. krishnamachari. his political defeats included the election of party leader p.d.. tandon and the election of president rajendra prasad while political victories included his selection over patel as head of government. accomplishments in the international sphere included a water treaty with ayub khan the invasion of goa and along with josip tito founding the non-aligned_movement. name this first prime minister of india.,jawaharlal_nehru:0.0521438698656,jawaharlal_nehru,7,jawaharlal_nehru:4.18876574388,history
3294,two years after its conclusion forces of father kostadin buvski and leonid vulgaris met at gremen to decry it as ineffective.,diet_of_worms:0.061185207729,congress_of_berlin,0,harry_s._truman:4.12849597376,history
3294,two years after its conclusion forces of father kostadin buvski and leonid vulgaris met at gremen to decry it as ineffective. romania was forced to exchange south bessarabia to russia for dobruja and the newly created greater bulgaria was further divided into north bulgaria eastern rumelia and macedonia.,congress_of_berlin:0.679099575817,congress_of_berlin,1,porfirio_diaz:6.40468264335,history
3294,two years after its conclusion forces of father kostadin buvski and leonid vulgaris met at gremen to decry it as ineffective. romania was forced to exchange south bessarabia to russia for dobruja and the newly created greater bulgaria was further divided into north bulgaria eastern rumelia and macedonia. its eventual mediator offered himself as an honest broker between nations represented by alexander karatheodori and alexander gorchakov although all of the signers of the 1856 treaty of paris were present.,congress_of_berlin:0.558702176618,congress_of_berlin,2,porfirio_diaz:6.18972020909,history
3294,two years after its conclusion forces of father kostadin buvski and leonid vulgaris met at gremen to decry it as ineffective. romania was forced to exchange south bessarabia to russia for dobruja and the newly created greater bulgaria was further divided into north bulgaria eastern rumelia and macedonia. its eventual mediator offered himself as an honest broker between nations represented by alexander karatheodori and alexander gorchakov although all of the signers of the 1856 treaty of paris were present. name this meeting convened to rethink the treaty_of_san_stefano an 1878 conference chaired by otto_von_bismarck in the german capital.,congress_of_berlin:0.74920134459,congress_of_berlin,3,porfirio_diaz:7.09834560039,history
153277,following his second presidential election over the same opponent he went on a tour of the west that was to end with a speech at the pan-american exposition in buffalo new york.,grover_cleveland:0.411588334186,william_mckinley,0,william_mckinley:4.31245417663,history
153277,following his second presidential election over the same opponent he went on a tour of the west that was to end with a speech at the pan-american exposition in buffalo new york. on September 6 1901 he was approached by the anarchist leon_czolgosz who fired two shots into him.,william_mckinley:0.400326481563,william_mckinley,1,william_mckinley:6.72649592761,history
153277,following his second presidential election over the same opponent he went on a tour of the west that was to end with a speech at the pan-american exposition in buffalo new york. on September 6 1901 he was approached by the anarchist leon_czolgosz who fired two shots into him. name this president who died a week later elevating theodore_roosevelt to the oval office.,william_mckinley:0.483580200774,william_mckinley,2,william_mckinley:5.7666514907,history
3298,this ruler 's reign was preserved early on by the treaty of alton and he took adela of louvain as his second wife.,henry_i_of_england:0.238447884695,henry_i_of_england,0,henry_i_of_england:7.06238032726,history
3298,this ruler 's reign was preserved early on by the treaty of alton and he took adela of louvain as his second wife. he supposedly pushed conan pilatus off the tower of rouen leading to its designation as conan 's leap.,henry_i_of_england:0.0942250156272,henry_i_of_england,1,henry_i_of_england:9.53843188897,history
3298,this ruler 's reign was preserved early on by the treaty of alton and he took adela of louvain as his second wife. he supposedly pushed conan pilatus off the tower of rouen leading to its designation as conan 's leap. after being victorious at the battle of tinchebrai he introduced pipe rolls and the office of the justiciar first manned by roger salisbury.,henry_i_of_england:0.144021933649,henry_i_of_england,2,henry_i_of_england:8.8251488708,history
3298,this ruler 's reign was preserved early on by the treaty of alton and he took adela of louvain as his second wife. he supposedly pushed conan pilatus off the tower of rouen leading to its designation as conan 's leap. after being victorious at the battle of tinchebrai he introduced pipe rolls and the office of the justiciar first manned by roger salisbury. he aimed to relieve oppression by unjust exaction in issuing the charter of liberties.,henry_i_of_england:0.176664892663,henry_i_of_england,3,henry_i_of_england:8.27466317225,history
3298,this ruler 's reign was preserved early on by the treaty of alton and he took adela of louvain as his second wife. he supposedly pushed conan pilatus off the tower of rouen leading to its designation as conan 's leap. after being victorious at the battle of tinchebrai he introduced pipe rolls and the office of the justiciar first manned by roger salisbury. he aimed to relieve oppression by unjust exaction in issuing the charter of liberties. tragedy struck when his only legitimate son died on the white ship and despite the marriage of his daughter matilda he was succeeded by stephen of blois.,henry_i_of_england:0.44936455223,henry_i_of_england,4,henry_i_of_england:8.39708451392,history
3298,this ruler 's reign was preserved early on by the treaty of alton and he took adela of louvain as his second wife. he supposedly pushed conan pilatus off the tower of rouen leading to its designation as conan 's leap. after being victorious at the battle of tinchebrai he introduced pipe rolls and the office of the justiciar first manned by roger salisbury. he aimed to relieve oppression by unjust exaction in issuing the charter of liberties. tragedy struck when his only legitimate son died on the white ship and despite the marriage of his daughter matilda he was succeeded by stephen of blois. known as the lion of justice name this king of england from 1100-1135 ce succeeding william ii.,henry_i_of_england:0.31471904642,henry_i_of_england,5,henry_i_of_england:7.83485091128,history
183523,with the then-king of scotland this ruler signed the treaty of perpetual peace.,henry_vii_of_england:0.624753946021,henry_vii_of_england,0,henry_vii_of_england:4.1329439279,history
183523,with the then-king of scotland this ruler signed the treaty of perpetual peace. the peace of etaples ended french support for a pretender to this king 's throne perkin_warbeck another such pretender was lambert simnel.,henry_vii_of_england:0.757882074385,henry_vii_of_england,1,henry_vii_of_england:8.76987795639,history
183523,with the then-king of scotland this ruler signed the treaty of perpetual peace. the peace of etaples ended french support for a pretender to this king 's throne perkin_warbeck another such pretender was lambert simnel. earlier the defection of william stanley helped this man win a battle at ambion hill.,henry_vii_of_england:0.804262580378,henry_vii_of_england,2,henry_vii_of_england:7.91374872813,history
183523,with the then-king of scotland this ruler signed the treaty of perpetual peace. the peace of etaples ended french support for a pretender to this king 's throne perkin_warbeck another such pretender was lambert simnel. earlier the defection of william stanley helped this man win a battle at ambion hill. name this victor at the battle_of_bosworth_field the first tudor king of england.,henry_vii_of_england:0.827491935482,henry_vii_of_england,3,henry_vii_of_england:8.49006531312,history
109796,as a young man he was so ill-behaved that his tutor hirate masahide committed seppuku.,hannibal:0.0969637991224,oda_nobunaga,0,oda_nobunaga:12.1814517299,history
109796,as a young man he was so ill-behaved that his tutor hirate masahide committed seppuku. after allying with the neighboring imagawa and kira clans his victory at the battle of ino secured mastery over his native owari province.,tokugawa_ieyasu:0.0365695135388,oda_nobunaga,1,oda_nobunaga:10.8859417019,history
109796,as a young man he was so ill-behaved that his tutor hirate masahide committed seppuku. after allying with the neighboring imagawa and kira clans his victory at the battle of ino secured mastery over his native owari province. he became the protector of yoshiaki defeating the rokkaku clan who supported his rival yoshihide.,tokugawa_ieyasu:0.042384306585,oda_nobunaga,2,oda_nobunaga:12.0405102764,history
109796,as a young man he was so ill-behaved that his tutor hirate masahide committed seppuku. after allying with the neighboring imagawa and kira clans his victory at the battle of ino secured mastery over his native owari province. he became the protector of yoshiaki defeating the rokkaku clan who supported his rival yoshihide. he pioneered arquebus tactics while wiping out the takeda at the battle_of_nagashino and revolutionized fortification with his azuchi castle but his most masterful victory came at the battle okehazama.,tokugawa_ieyasu:0.0378189087027,oda_nobunaga,3,oda_nobunaga:12.3481755606,history
109796,as a young man he was so ill-behaved that his tutor hirate masahide committed seppuku. after allying with the neighboring imagawa and kira clans his victory at the battle of ino secured mastery over his native owari province. he became the protector of yoshiaki defeating the rokkaku clan who supported his rival yoshihide. he pioneered arquebus tactics while wiping out the takeda at the battle_of_nagashino and revolutionized fortification with his azuchi castle but his most masterful victory came at the battle okehazama. treacherously beheaded by one of his generals name this sengoku warlord and first unifier of japan.,tokugawa_ieyasu:0.0451300028934,oda_nobunaga,4,oda_nobunaga:12.1904824426,history
165096,this man used a forged passport bearing the name of an odessa prison guard when he fled to britain in 1902 and ending up adopting it as his own.,benjamin_disraeli:0.271614611786,leon_trotsky,0,leon_trotsky:5.19194129103,history
165096,this man used a forged passport bearing the name of an odessa prison guard when he fled to britain in 1902 and ending up adopting it as his own. after his 1929 expulsion however he went to a different country due to his friendship with diego_rivera.,benjamin_disraeli:0.0436253177155,leon_trotsky,1,leon_trotsky:6.33090859798,history
165096,this man used a forged passport bearing the name of an odessa prison guard when he fled to britain in 1902 and ending up adopting it as his own. after his 1929 expulsion however he went to a different country due to his friendship with diego_rivera. eleven years later he was murdered with an ice pick in mexico.,leon_trotsky:0.136354734036,leon_trotsky,2,leon_trotsky:6.03790626848,history
165096,this man used a forged passport bearing the name of an odessa prison guard when he fled to britain in 1902 and ending up adopting it as his own. after his 1929 expulsion however he went to a different country due to his friendship with diego_rivera. eleven years later he was murdered with an ice pick in mexico. name this rival of stalin the revolutionary leader born lev davidovich bronstein.,leon_trotsky:0.358511464367,leon_trotsky,3,leon_trotsky:7.1499679686,history
145276,by negotiating the treaty of margus he gained his people a sum of 700 pounds of gold a year.,attila:0.880075383052,attila,0,attila:5.83218270496,history
145276,by negotiating the treaty of margus he gained his people a sum of 700 pounds of gold a year. upon the death of his uncle rua he ruled jointly with his brother bleda whom he would later murder.,attila:0.866609882951,attila,1,attila:6.05264796754,history
145276,by negotiating the treaty of margus he gained his people a sum of 700 pounds of gold a year. upon the death of his uncle rua he ruled jointly with his brother bleda whom he would later murder. though he died during the reign of marcian his westward drive had been turned back at ch \ ^ alons two years earlier in 451.,attila:0.886081493732,attila,2,attila:5.59247646006,history
145276,by negotiating the treaty of margus he gained his people a sum of 700 pounds of gold a year. upon the death of his uncle rua he ruled jointly with his brother bleda whom he would later murder. though he died during the reign of marcian his westward drive had been turned back at ch \ ^ alons two years earlier in 451. flagellum dei or the scourge of god are monikers of what famous hun ruler.,attila:0.890360632921,attila,3,attila:5.97190065555,history
165099,this man talks about his brief rule in the crucifixion of liberty.,alexander_kerensky:0.710672160525,alexander_kerensky,0,toyotomi_hideyoshi:6.27120434679,history
165099,this man talks about his brief rule in the crucifixion of liberty. elected to the duma as a moderate trudovik he eventually became an anti-tsarist member of the socialist-revolutionary party.,alexander_kerensky:0.590173689777,alexander_kerensky,1,alexander_kerensky:3.05977035772,history
165099,this man talks about his brief rule in the crucifixion of liberty. elected to the duma as a moderate trudovik he eventually became an anti-tsarist member of the socialist-revolutionary party. following the February revolution of 1917 he became minister of war.,alexander_kerensky:0.503583674662,alexander_kerensky,2,alexander_kerensky:3.68138771206,history
165099,this man talks about his brief rule in the crucifixion of liberty. elected to the duma as a moderate trudovik he eventually became an anti-tsarist member of the socialist-revolutionary party. following the February revolution of 1917 he became minister of war. who was this last prime minister of the russian provisional government before it was toppled by the bolsheviks.,alexander_kerensky:0.845005380554,alexander_kerensky,3,alexander_kerensky:4.88524261217,history
107760,historical verification of this event was provided by jean froissart and jean de vanette.,jacquerie:0.857662978442,jacquerie,0,jacquerie:8.18603268854,history
107760,historical verification of this event was provided by jean froissart and jean de vanette. the leader of this event was invited to truce talks in mello but upon arriving was seized and immediately decapitated.,jacquerie:0.853191875616,jacquerie,1,jacquerie:9.22721042873,history
107760,historical verification of this event was provided by jean froissart and jean de vanette. the leader of this event was invited to truce talks in mello but upon arriving was seized and immediately decapitated. one cause of this event was the inability of the french government to stop the plundering of northern france by unpaid english german and spanish mercenaries after the completion of the hundred years war but the main cause were the heavy taxes and payments of compensation for the war that the nobles levied on the peasants.,jacquerie:0.167978007845,jacquerie,2,jacquerie:7.40991696351,history
107760,historical verification of this event was provided by jean froissart and jean de vanette. the leader of this event was invited to truce talks in mello but upon arriving was seized and immediately decapitated. one cause of this event was the inability of the french government to stop the plundering of northern france by unpaid english german and spanish mercenaries after the completion of the hundred years war but the main cause were the heavy taxes and payments of compensation for the war that the nobles levied on the peasants. name this french revolt of 1358 whose name is now synonymous with peasant uprisings.,jacquerie:0.199841832581,jacquerie,3,jacquerie:8.31886458836,history
109811,at the age of sixteen he delivered a commencement speech to his graduating class at princeton entitled building castles in the air.,william_jennings_bryan:0.0887684556418,aaron_burr,0,woodrow_wilson:4.36125554035,history
109811,at the age of sixteen he delivered a commencement speech to his graduating class at princeton entitled building castles in the air. he defeated philip schuyler for a senate seat though he left it to become a state legislator in new york enjoying an alliance with william mooney the first grand sachem of tammany_hall.,aaron_burr:0.0758626121529,aaron_burr,1,tammany_hall:4.44146837553,history
109811,at the age of sixteen he delivered a commencement speech to his graduating class at princeton entitled building castles in the air. he defeated philip schuyler for a senate seat though he left it to become a state legislator in new york enjoying an alliance with william mooney the first grand sachem of tammany_hall. later he allied himself with the eccentric irishman harman blennerhassett on whose private island he raised an eighty-man army but this was reported by the spanish spy general wilkinson resulting in this mans trial for treason.,aaron_burr:0.111073588358,aaron_burr,2,aaron_burr:5.33507621831,history
109811,at the age of sixteen he delivered a commencement speech to his graduating class at princeton entitled building castles in the air. he defeated philip schuyler for a senate seat though he left it to become a state legislator in new york enjoying an alliance with william mooney the first grand sachem of tammany_hall. later he allied himself with the eccentric irishman harman blennerhassett on whose private island he raised an eighty-man army but this was reported by the spanish spy general wilkinson resulting in this mans trial for treason. earlier he had presided over the impeachment trail of justice samuel_chase while wanted for murder.,aaron_burr:0.296499230793,aaron_burr,3,aaron_burr:5.7182458058,history
109811,at the age of sixteen he delivered a commencement speech to his graduating class at princeton entitled building castles in the air. he defeated philip schuyler for a senate seat though he left it to become a state legislator in new york enjoying an alliance with william mooney the first grand sachem of tammany_hall. later he allied himself with the eccentric irishman harman blennerhassett on whose private island he raised an eighty-man army but this was reported by the spanish spy general wilkinson resulting in this mans trial for treason. earlier he had presided over the impeachment trail of justice samuel_chase while wanted for murder. name this vice-president who shot alexander_hamilton.,aaron_burr:0.398874013058,aaron_burr,4,aaron_burr:6.00170853556,history
165108,this man 's only son william drowned along with 300 other nobles in the tragedy of the white ship leaving him with one legitimate child the so-called empress_matilda.,henry_i_of_england:0.281877663881,henry_i_of_england,0,henry_i_of_england:6.7365312212,history
165108,this man 's only son william drowned along with 300 other nobles in the tragedy of the white ship leaving him with one legitimate child the so-called empress_matilda. after he died of eating too many lampreys opposition to an angevin female ruler led to the accession of his nephew stephen of blois.,henry_i_of_england:0.31353501996,henry_i_of_england,1,henry_i_of_england:7.89552554494,history
165108,this man 's only son william drowned along with 300 other nobles in the tragedy of the white ship leaving him with one legitimate child the so-called empress_matilda. after he died of eating too many lampreys opposition to an angevin female ruler led to the accession of his nephew stephen of blois. name this youngest son of william_the_conqueror who succeeded his older brother william ii.,henry_i_of_england:0.429000354098,henry_i_of_england,2,henry_i_of_england:7.54562327824,history
183542,at this battle south of patras the north and south flanks of the western force were both turned and the commander of the north agostino barbarigo killed.,battle_of_lepanto:0.528214009409,battle_of_lepanto,0,battle_of_lepanto:5.95851732031,history
183542,at this battle south of patras the north and south flanks of the western force were both turned and the commander of the north agostino barbarigo killed. don john 's reserves turned the tide however forcing uluj ali chulouk bey and ali pasha to retreat.,battle_of_lepanto:0.533586036902,battle_of_lepanto,1,battle_of_lepanto:6.53909241454,history
183542,at this battle south of patras the north and south flanks of the western force were both turned and the commander of the north agostino barbarigo killed. don john 's reserves turned the tide however forcing uluj ali chulouk bey and ali pasha to retreat. the holy league briefly cleared the eastern mediterranean of ottoman naval power at what 1571 battle in which miguel cervantes participated.,battle_of_lepanto:0.754468326161,battle_of_lepanto,2,battle_of_lepanto:8.80152279905,history
103672,hugh henry brackenridge attempted to serve as a moderator in this event which took place in the fourth survey in a system set up by the primary cause of this event.,wounded_knee_massacre:0.0584851685325,whiskey_rebellion,0,john_hancock:3.00272342872,history
103672,hugh henry brackenridge attempted to serve as a moderator in this event which took place in the fourth survey in a system set up by the primary cause of this event. it was exacerbated by david lenox delivering writs to those involved in it and albert_gallatin referred to his participation in it as his only political sin.,jameson_raid:0.0433216434962,whiskey_rebellion,1,whiskey_rebellion:5.63368479517,history
103672,hugh henry brackenridge attempted to serve as a moderator in this event which took place in the fourth survey in a system set up by the primary cause of this event. it was exacerbated by david lenox delivering writs to those involved in it and albert_gallatin referred to his participation in it as his only political sin. one side in this conflict used the term watermelon army to mockingly refer to the other side and that rebellious side was commanded by james mcfarlane who was shot and killed by the defenders of john neville.,whiskey_rebellion:0.0594766743157,whiskey_rebellion,2,whiskey_rebellion:5.95014349994,history
103672,hugh henry brackenridge attempted to serve as a moderator in this event which took place in the fourth survey in a system set up by the primary cause of this event. it was exacerbated by david lenox delivering writs to those involved in it and albert_gallatin referred to his participation in it as his only political sin. one side in this conflict used the term watermelon army to mockingly refer to the other side and that rebellious side was commanded by james mcfarlane who was shot and killed by the defenders of john neville. it involved the first use of the militia law of 1792 as george_washington had to personally send approximately thirteen thousand troops to western pennsylvania to put down the uprising.,whiskey_rebellion:0.124488590778,whiskey_rebellion,3,whiskey_rebellion:5.71559832051,history
103672,hugh henry brackenridge attempted to serve as a moderator in this event which took place in the fourth survey in a system set up by the primary cause of this event. it was exacerbated by david lenox delivering writs to those involved in it and albert_gallatin referred to his participation in it as his only political sin. one side in this conflict used the term watermelon army to mockingly refer to the other side and that rebellious side was commanded by james mcfarlane who was shot and killed by the defenders of john neville. it involved the first use of the militia law of 1792 as george_washington had to personally send approximately thirteen thousand troops to western pennsylvania to put down the uprising. name this 1794 rebellion in which poor farmers attacked tax collectors in protest of a high excise tax on the namesake beverage.,whiskey_rebellion:0.202187563078,whiskey_rebellion,4,whiskey_rebellion:6.55182395294,history
165114,upon his 1868 death a black union honor guard oversaw him while he lay in state in the u.s capitol rotunda.,molly_maguires:0.035662187809,thaddeus_stevens,0,elizabeth_cady_stanton:3.58319575118,history
165114,upon his 1868 death a black union honor guard oversaw him while he lay in state in the u.s capitol rotunda. the head of the house ways and means committee during the civil war he proposed the resolution to impeach andrew_johnson but was so ill that he had to be carried to johnson 's trial.,thaddeus_stevens:0.154094088667,thaddeus_stevens,1,thaddeus_stevens:4.45281573474,history
165114,upon his 1868 death a black union honor guard oversaw him while he lay in state in the u.s capitol rotunda. the head of the house ways and means committee during the civil war he proposed the resolution to impeach andrew_johnson but was so ill that he had to be carried to johnson 's trial. name this pennsylvania representative known as the great commoner and leader of the radical republicans.,thaddeus_stevens:0.439703274834,thaddeus_stevens,2,thaddeus_stevens:4.49789569381,history
165119,during this man 's administration the dingley tariff set the highest tariff rate in american history.,william_mckinley:0.606843964469,william_mckinley,0,william_mckinley:4.75517362513,history
165119,during this man 's administration the dingley tariff set the highest tariff rate in american history. his term also saw passage of the gold standard act the annexation of hawaii the destruction of the battleship maine and the first part of the pan-american exposition in buffalo.,william_mckinley:0.583687877996,william_mckinley,1,william_mckinley:7.08441527031,history
165119,during this man 's administration the dingley tariff set the highest tariff rate in american history. his term also saw passage of the gold standard act the annexation of hawaii the destruction of the battleship maine and the first part of the pan-american exposition in buffalo. name this american president whose period in office was ended early by anarchist leon_czolgosz in 1901.,william_mckinley:0.581050357313,william_mckinley,2,william_mckinley:8.02394129116,history
154157,this man 's remains were dug up burned and scattered into the river swift 45 years after he was convicted in absentia of heresy by the council_of_constance.,battle_of_bannockburn:0.0830206741721,john_wycliffe,0,john_wycliffe:4.79361292048,history
154157,this man 's remains were dug up burned and scattered into the river swift 45 years after he was convicted in absentia of heresy by the council_of_constance. his treatise on civil dominion argued that the church had lost its authority and should be reduced to poverty by edward iii.,battle_of_bannockburn:0.0429254700457,john_wycliffe,1,john_wycliffe:4.9566027956,history
154157,this man 's remains were dug up burned and scattered into the river swift 45 years after he was convicted in absentia of heresy by the council_of_constance. his treatise on civil dominion argued that the church had lost its authority and should be reduced to poverty by edward iii. the first complete english translation of the bible was made by which 14th-century reformer and leader of the lollards.,john_wycliffe:0.262667163769,john_wycliffe,2,john_wycliffe:6.61302156642,history
146705,formed during the third_crusade at the siege of acre they later settled in prussia under the golden bull of rimini as their leader hermann von salza had served as a diplomat for the hohenstaufen holy roman emperor frederick ii.,teutonic_knights:0.669822342716,teutonic_knights,0,teutonic_knights:8.24590624242,history
146705,formed during the third_crusade at the siege of acre they later settled in prussia under the golden bull of rimini as their leader hermann von salza had served as a diplomat for the hohenstaufen holy roman emperor frederick ii. name this fraternal order of religious knights with a german-sounding name who were defeated in 1410 by wladyslaw ii at tannenberg.,teutonic_knights:0.810238691668,teutonic_knights,1,teutonic_knights:8.9970979478,history
165138,this man was chairman of the house ways and means committee and the senate finance committee in the 1860s.,thaddeus_stevens:0.657704041749,john_sherman,0,thaddeus_stevens:4.55461112565,history
165138,this man was chairman of the house ways and means committee and the senate finance committee in the 1860s. william_mckinley appointed him secretary_of_state but he resigned when war was declared against spain.,thaddeus_stevens:0.377294171474,john_sherman,1,john_sherman:4.10472744058,history
165138,this man was chairman of the house ways and means committee and the senate finance committee in the 1860s. william_mckinley appointed him secretary_of_state but he resigned when war was declared against spain. much of his fame came as rutherford_b _ hayes secretary of the treasury and as the younger brother of a civil war general.,john_sherman:0.329583343151,john_sherman,2,john_sherman:4.70125321013,history
165138,this man was chairman of the house ways and means committee and the senate finance committee in the 1860s. william_mckinley appointed him secretary_of_state but he resigned when war was declared against spain. much of his fame came as rutherford_b _ hayes secretary of the treasury and as the younger brother of a civil war general. identify this namesake of silver purchase and antitrust acts of 1890.,john_sherman:0.590568095362,john_sherman,3,john_sherman:5.84079378319,history
165140,this world leader who wrote the novel the cardinal 's mistress was killed next to his own mistress clara petacci.,benito_mussolini:0.672717936406,benito_mussolini,0,benito_mussolini:7.28528408272,history
165140,this world leader who wrote the novel the cardinal 's mistress was killed next to his own mistress clara petacci. this ended a political career that began with his establishment of the newspaper avanti and included banning all private economy in his country by 1928.,benito_mussolini:0.70168916317,benito_mussolini,1,benito_mussolini:5.38006183702,history
